978-4-593533-41-1	0000022188	2003/07/16	絵画記録・テレジン強制収容所　／アウシュヴィッツに消えた子どもたち			〈アウシュヴィッツに消えた子らの遺作展〉を成功させる会．編	319	ﾎ		ほるぷ出版	1991	72	26	2003
978-4-103811-01-5	0000022189	2003/01/25	あるべき場所			原田　宗典	913.6	ﾊ		新潮社	1991	195	20	2003
978-4-048726-37-5	0000022190	2003/01/24	凧の犬			西村　寿行	913.6	ﾆ		角川書店	1991	279	20	2003
978-4-582316-14-8	0000022192	2003/04/30	哲学者マンソンジュ氏			マルカム・ブラドベリ／柴田　元幸．訳	933	ﾌﾞ		金の星社	1991	229	19	2003
978-4-532160-14-2	0000022193	2003/07/14	官邸決断せず　／日米「安保」戦争の内幕			塩田　潮	319	ｼｳ		日本経済新聞社	1991	305	20	2003
978-4-062054-64-5	0000022194	2003/10/11	機長の決断			Ｐ・ヴェプファ／Ｕ・Ｖ・シュルーダー／中村　昭彦．訳	538.028	ｳﾞ		講談社	1991	372	20	2003
978-4-103032-06-9	0000022195	2003/04/01	伯林感傷旅行　／旅券は俳句			江國　滋	915.6	ｴｼ		新潮社	1991	243	20	2003
978-4-309006-76-5	0000022200	2003/01/17	大きなハードルと小さなハードル			佐藤　泰志	913.6	ｻ		河出書房新社	1991	253	20	2003
	0000022202	2003/10/12	電子レンジで自然の美しさ　／ドライフラワーの本			ヤスダ　ヨリコ	594.8	ﾔﾖ		グラフ社	1991	80	26	2003
978-4-845705-50-4	0000022203	2003/10/25	ＳＮＯＯＰＹ／スヌーピー・アラウンド・ザ・ワールド			小林　隆／佐野　弘継	757	ｺﾀ		リブロポート	1990	128	26	2003
978-4-593533-39-8	0000022204	2003/09/15	図説・動物の世界　／動物学入門		図鑑	ドナルド・Ｍ・シルバー．文／パトリシア・Ｊ・ウィン．イラスト／	480.3	ｼ		ほるぷ出版	1990	111	28	2003
978-4-579104-94-9	0000022205	2003/10/12	ちりめんのお細工物			花房　昌古	594	ﾊﾏ		文化出版局	1991	135	26	2003
978-4-489003-38-7	0000022206	2003/08/30	πのはなし			金田　康正	414	ﾔﾔ		東京図書	1991	183	19	2003
978-4-490102-73-4	0000022207	2003/06/16	昭和人物エピソード事典			祖田　浩一	281	ｿｺ		東京堂出版	1990		19	2003
978-4-309250-52-6	0000022209	2003/08/30	宇宙の測り方　〈上〉　／アシモフのＳＩ単位系ガイド			アイザック・アシモフ／金子　務／古川　博．訳	420.38	ｱ	上	河出書房新社	1991	302	20	2003
978-4-309250-53-3	0000022210	2003/08/30	宇宙の測り方　〈下〉　／アシモフのＳＩ単位系ガイド			アイザック・アシモフ／金子　務／古川　博．訳	420.38	ｱ	下	河出書房新社	1991	248	20	2003
978-4-582546-15-6	0000022211	2003/09/10	海流の贈り物　／漂着物の生態学		自然叢書　１５	中西　弘樹	468	ﾅﾋ		平凡社	1990	254	20	2003
978-4-380902-43-7	0000022216	2003/09/11	地球環境と人間　／２１世紀への展望			アン・ナダカブレン．著／岡本　悦司．訳	468.2	ﾅ		三一書房	1990	360	21	2003
978-4-635230-01-8	0000022217	2003/08/20	鳥のことわざ　うそほんと			国松　俊英．文／谷口　高司．絵	388.8	ﾀﾀ		山と渓谷社	1990	255	19	2003
978-4-022563-09-5	0000022222	2003/01/13	斜陽はるかな国			逢坂　剛	913.6	ｵ		朝日新聞社	1991	625	20	2003
978-4-480051-58-5	0000022224	2003/07/23	紛争の経済学		ちくまライブラリー　５８	加藤　雅	333.6	ｶﾏ		筑摩書房	1991	225	19	2003
