9784-004318743,80124,2021/05/12,大学は何処へ　未来への設計,ﾀﾞｲｶﾞｸ ﾜ ﾄﾞｺ ｴ,,,岩波新書　新赤版　１８７４,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1874,吉見 俊哉 著,ﾖｼﾐ ｼｭﾝﾔ,,377,ﾖ,,岩波書店,2021,4 300 9p,18cm,900,21019735,不可避の人口減、襲いかかるオンライン化の奔流、疲弊する教員、逼迫する資金…。大学の本質を追究してきた著者が、苦悩と不条理の根本原因に迫り、ポスト・コロナ時代の大学像を大胆に構想する。「大学とは何か」の姉妹編。,ダイガク　大学,図書費,白山商会,891,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318750,80125,2021/05/12,モダン語の世界へ　流行語で探る近現代,ﾓﾀﾞﾝｺﾞ ﾉ ｾｶｲ ｴ,,,岩波新書　新赤版　１８７５,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1875,山室 信一 著,ﾔﾏﾑﾛ ｼﾝｲﾁ,,814.7,ﾔ,,岩波書店,2021,14 329 37p,18cm,1040,21019738,１９１０～３０年代、モガ・モボが登場した日本では、新奇な言葉と文化が奔流のようにあふれ出た。博覧強記で知られる歴史学者が、当時の流行語を軸に、人々の思想や風俗、日本社会の光と影を活写する。モダン語辞典一覧付き。,ジジヨウゴ　ニホン レキシ タイショウジダイ　ニホン レキシ ショウワジダイ　時事用語　日本 歴史 大正時代　日本 歴史 昭和時代,図書費,白山商会,1030,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318767,80126,2021/05/12,「オピニオン」の政治思想史　国家を問い直す,ｵﾋﾟﾆｵﾝ ﾉ ｾｲｼﾞ ｼｿｳ ｼ,,,岩波新書　新赤版　１８７６,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1876,堤林 剣 著　堤林 恵 著,ﾂﾂﾐﾊﾞﾔｼ ｹﾝ ﾂﾂﾐﾊﾞﾔｼ ﾒｸﾞﾐ,,311.23,ﾂ,,岩波書店,2021,3 231p,18cm,840,21019741,「オピニオン」。この曖昧な領域の歴史に、現代の危機を生き抜く鍵がある。国家に関わる思想史をオピニオン論で再解釈することで、大きく変化しつつある政治の存立条件を未来まで見通す、新しい政治学入門。,セイジシソウ ヨーロッパ　セロン　コッカ　政治思想 ヨーロッパ　世論　国家,図書費,白山商会,832,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318774,80127,2021/05/12,好循環のまちづくり！,ｺｳｼﾞｭﾝｶﾝ ﾉ ﾏﾁｽﾞｸﾘ,,,岩波新書　新赤版　１８７７,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1877,枝廣 淳子 著,ｴﾀﾞﾋﾛ ｼﾞｭﾝｺ,,318.6,ｴ,,岩波書店,2021,8 183p,18cm,800,21019746,まちというシステムを見つめ、どんなまちにしたいのかを皆で考え、悪循環の構造を変える。豊富なまちづくりの経験を持つ著者が、人や組織を動かし変えるために必要な基本メソッドを伝授する。,チイキカイハツ　地域開発,図書費,白山商会,792,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318781,80194,2021/06/10,日本経済図説　第５版,ﾆﾎﾝ ｹｲｻﾞｲ ｽﾞｾﾂ,,,岩波新書　新赤版　１８７８,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1878,宮崎 勇 著　本庄 真 著　田谷 禎三 著,ﾐﾔｻﾞｷ ｲｻﾑ ﾎﾝｼﾞｮｳ ﾏｺﾄ ﾀﾔ ﾃｲｿﾞｳ,,332.107,ﾐ,,岩波書店,2021,4 246 7p,18cm,860,21023378,経済発展の軌跡、国土と人口、産業構造、労働、金融、財政、国際収支、国民生活…。幅広く日本経済の実態を点検できる図説。日銀の金融緩和策とアベノミクス、米中貿易戦争など、第４版以降の激変を加味した第５版。,ニホン ケイザイ　日本 経済,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,1,False,False,True,,
9784-004318798,80195,2021/06/10,ブッダが説いた幸せな生き方,ﾌﾞｯﾀﾞ ｶﾞ ﾄｲﾀ ｼｱﾜｾ ﾅ ｲｷｶﾀ,,,岩波新書　新赤版　１８７９,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1879,今枝 由郎 著,ｲﾏｴﾀﾞ ﾖｼﾛｳ,,180.4,ｲ,,岩波書店,2021,7 243p,18cm,840,21023381,ブッダは実際に何を考え、人々に何を教えたのか。仏教国ブータンで長年生活し、チベット仏教の薫陶を受けた著者が、６０年余におよぶ原典研究と思索から描く、ブッダのユマニスム的プラス思考の人生観。,シャカ　釈迦　ブッキョウ　仏教,図書費,白山商会,832,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318804,80196,2021/06/10,チャリティの帝国　もうひとつのイギリス近現代史,ﾁｬﾘﾃｨ ﾉ ﾃｲｺｸ,,,岩波新書　新赤版　１８８０,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1880,金澤 周作 著,ｶﾅｻﾞﾜ ｼｭｳｻｸ,,369.0233,ｶ,,岩波書店,2021,19 231 26p,18cm,860,21023383,弱者への共感と同情が生んだ無数のチャリティと、それらを組み込む重層的なセーフティネット。長い歴史に立脚し、社会の錨として働き続けるチャリティという現象を軸にしてイギリス近現代史を描く。,シャカイフクシ イギリス　ジゼンジギョウ レキシ　社会福祉 イギリス　慈善事業 歴史,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318811,80230,2021/09/01,少年法入門,ｼｮｳﾈﾝﾎｳ ﾆｭｳﾓﾝ,,,岩波新書　新赤版　１８８１,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1881,廣瀬 健二 著,ﾋﾛｾ ｹﾝｼﾞ,,327.8,ﾋ,,岩波書店,2021,7 218 5p,18cm,820,21027522,裁判官として少年事件を担当した経験を持つ著者が、わが国の少年犯罪の現状と少年法制の仕組み、諸外国の対応等をわかりやすく説明。そのうえで、非行少年に対する制度、対応はどうするのがよいのかという問題について考える。,ショウネンホウ　少年法,図書費,白山商会,812,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318828,80231,2021/09/01,グリーン・ニューディール　世界を動かすガバニング・アジェンダ,ｸﾞﾘｰﾝ ﾆｭｰﾃﾞｨｰﾙ,,,岩波新書　新赤版　１８８２,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1882,明日香 壽川 著,ｱｽｶ ｼﾞｭｾﾝ,,519,ｱ,,岩波書店,2021,4 260 4p,18cm,860,21027525,「２０５０年カーボンニュートラル」実現のための鍵を握るグリーン・ニューディール。それが生まれた背景となる気候変動の科学と政治に関する議論や出来事を振り返り、各国および日本のグリーン・ニューディール案を紹介する。,チキュウオンダンカ　エネルギーセイサク　サイセイカノウエネルギー　地球温暖化　エネルギー政策　再生可能エネルギー,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318835,80232,2021/09/01,東南アジア史１０講,ﾄｳﾅﾝｱｼﾞｱ ｼ ｼﾞｯｺｳ,,,岩波新書　新赤版　１８８３,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1883,古田 元夫 著,ﾌﾙﾀ ﾓﾄｵ,,223,ﾌ,,岩波書店,2021,8 281 7p,18cm,900,21027527,ＡＳＥＡＮによる統合の深化、民主化の進展と葛藤…。多様な人びと・文化が往来し、東西世界の交流の要となってきた東南アジア。その通史を、最新の研究成果にもとづき、東アジア史・世界史との連関もふまえつつ解説する。,トウナンアジア レキシ　東南アジア 歴史,図書費,白山商会,891,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318842,80233,2021/09/01,『失われた時を求めて』への招待,ｳｼﾅﾜﾚﾀﾄｷｵﾓﾄﾒﾃ ｴ ﾉ ｼｮｳﾀｲ,,,岩波新書　新赤版　１８８４,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1884,吉川 一義 著,ﾖｼｶﾜ ｶｽﾞﾖｼ,,953.7,ﾖ,,岩波書店,2021,16 237 29p,18cm,880,21027532,不世出の大長篇「失われた時を求めて」は、なにを、どのように語った作品なのか。同書の完訳を達成したプルースト研究の第一人者が全体の構成、特長、勘所を読み解き、作品の核心に迫る。魅惑の読書体験へといざなう一冊。,プルースト マルセル　ウシナワレタトキオモトメテ　失われた時を求めて,図書費,白山商会,871,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318859,80234,2021/09/01,源氏物語を読む,ｹﾞﾝｼﾞﾓﾉｶﾞﾀﾘ ｵ ﾖﾑ,,,岩波新書　新赤版　１８８５,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1885,高木 和子 著,ﾀｶｷﾞ ｶｽﾞｺ,,913.36,ﾀ,,岩波書店,2021,7 289p,18cm,900,21027536,千年を超えて読み継がれてきた「源氏物語」。その魅力の核心はどこにあるのか。“色好みの主人公”光源氏は、いかにして生み出されたのか。全５４帖を丁寧にたどり、本質に迫る。,ムラサキシキブ　紫式部　ゲンジモノガタリ　源氏物語,図書費,白山商会,891,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318866,80235,2021/09/01,日韓関係史,ﾆｯｶﾝ ｶﾝｹｲｼ,,,岩波新書　新赤版　１８８６,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1886,木宮 正史 著,ｷﾐﾔ ﾀﾀﾞｼ,,319.1021,ｷ,,岩波書店,2021,4 244 4p,18cm,840,21031995,日韓関係はなぜここまで悪化したのか。その謎を解明するため、北朝鮮・中国など国際環境の変容も視野にいれながら、１９４５年から現在に至る歴史を徹底分析する。,ニホン タイガイカンケイ カンコク レキシ　日本 対外関係 韓国 歴史,図書費,白山商会,832,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318873,80236,2021/09/01,異文化コミュニケーション学,ｲﾌﾞﾝｶｺﾐｭﾆｹｰｼｮﾝ ｶﾞｸ,,,岩波新書　新赤版　１８８７,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1887,鳥飼 玖美子 著,ﾄﾘｶｲ ｸﾐｺ,,361.45,ﾄ,,岩波書店,2021,14 243p,18cm,840,21031996,様々な異なる文化の人とともに暮らすことが日常となっている現在。先達の研究を踏まえつつ、数多くの海外ドラマ・映画の台詞などからコミュニケーション、言葉を改めて問い直し、映像作品を活用しての異文化学習を提案する。,イブンカカンコミュニケーション　テレビドラマ　エイガ　異文化間コミュニケーション　テレビドラマ　映画,図書費,白山商会,832,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318880,80237,2021/09/01,ネルソン・マンデラ　分断を超える現実主義者,ﾈﾙｿﾝ ﾏﾝﾃﾞﾗ,,,岩波新書　新赤版　１８８８,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1888,堀内 隆行 著,ﾎﾘｳﾁ ﾀｶﾕｷ,,289.3,ﾎ,,岩波書店,2021,13 169 9p,18cm,800,21031997,アパルトヘイト撤廃に尽力し、１９９４年に南アフリカ共和国黒人初の大統領となったネルソン・マンデラ。偏狭な国家主義と分断が再び広がる時代に、想像を超える「和解」を成し遂げた、類まれな政治家の人生を改めて振り返る。,マンデラ ネルソン,図書費,白山商会,792,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318897,80238,2021/09/01,大岡信　架橋する詩人,ｵｵｵｶ ﾏｺﾄ,,,岩波新書　新赤版　１８８９,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1889,大井 浩一 著,ｵｵｲ ｺｳｲﾁ,,911.52,ｵ,,岩波書店,2021,10 239 18p,18cm,880,21032001,自在に「越境」を体現した、戦後日本を代表する詩人・大岡信。のびやかな感受性と偏りのない知性で展開した多彩な仕事を通し、戦後日本の文学、芸術、社会状況全般を俯瞰する。『毎日新聞』連載をもとに大幅に加筆・修正。,オオオカ マコト　大岡信,図書費,白山商会,871,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318903,80241,2021/09/01,法医学者の使命　「人の死を生かす」ために,ﾎｳｲｶﾞｸｼｬ ﾉ ｼﾒｲ,,,岩波新書　新赤版　１８９０,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1890,吉田 謙一 著,ﾖｼﾀﾞ ｹﾝｲﾁ,,498.9,ﾖ,,岩波書店,2021,11 206p,18cm,800,21035743,なぜ、死因を誤るのか。突然死はどのように発生し、何をもたらすのか。どうすれば、冤罪を防止できるのか。法医学者が実際に起きた事件を題材に、法医鑑定、刑事司法の問題点を示し、自身の対応・トライアルを紹介する。,ホウイガク　法医学,図書費,白山商会,792,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318910,80242,2021/09/01,死者と霊性　近代を問い直す,ｼｼｬ ﾄ ﾚｲｾｲ,,,岩波新書　新赤版　１８９１,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1891,末木 文美士 編,ｽｴｷ ﾌﾐﾋｺ,,104,ｽ,,岩波書店,2021,3 256p,18cm,860,21035744,大震災、原発事故、コロナ禍は見えざるものの力を知らしめた。死者たちと私たちの関係にも、いま変化が生じている。独自の思索を続けてきた５名が、死者と霊性をキーワードに、新たな時代の哲学と宗教の再興に向けて語り合う。,テツガク　シュウキョウ　セイトシ　哲学　宗教　生と死,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318927,80243,2021/09/01,万葉集に出会う,ﾏﾝﾖｳｼｭｳ ﾆ ﾃﾞｱｳ,,,岩波新書　新赤版　１８９２,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1892,大谷 雅夫 著,ｵｵﾀﾆ ﾏｻｵ,,911.12,ｵ,,岩波書店,2021,15 215p,18cm,820,21035745,およそ１２００年前に編まれ、今も愛され続ける万葉集。先入観なく歌そのものと向き合えば、古代の人びとの心が見えてくる。原文の漢字の読み方、歌の解釈や文学観の歴史、万葉集にうたわれた人の心のさまざまを紹介する。,マンヨウシュウ　万葉集,図書費,白山商会,812,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318934,80244,2021/09/13,ユーゴスラヴィア現代史　新版,ﾕｰｺﾞｽﾗｳﾞｨｱ ｹﾞﾝﾀﾞｲｼ,,,岩波新書　新赤版　１８９３,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1893,柴 宜弘 著,ｼﾊﾞ ﾉﾌﾞﾋﾛ,,239.3,ｼ,,岩波書店,2021,17 278p,18cm,900,21036706,複合国家ユーゴスラヴィアの解体から３０年。その現代史を、統合と分離の経緯を追いながら、内戦にいたる歩みを「決定論」に陥ることなく見つめ直す。内戦終結後の各国の動きなどを大幅に加筆した新版。,バルカンショコク レキシ　バルカン諸国 歴史,図書費,白山商会,891,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318941,80310,2021/10/04,ジョブ型雇用社会とは何か　正社員体制の矛盾と転機,ｼﾞｮﾌﾞｶﾞﾀ ｺﾖｳ ｼｬｶｲ ﾄﾜ ﾅﾆ ｶ,,,岩波新書　新赤版　１８９４,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1894,濱口 桂一郎 著,ﾊﾏｸﾞﾁ ｹｲｲﾁﾛｳ,,366.021,ﾊ,,岩波書店,2021,10 293p,18cm,1020,21039923,間違いだらけのジョブ型論を一刀両断！　ジョブ型とは何かを改めて説明した上で、ジョブ型とメンバーシップ型の対比を用いて、日本の雇用システムの隠された問題点に切り込む。,ロウドウモンダイ ニホン　労働問題 日本,図書費,白山商会,1010,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318958,80311,2021/10/04,ヒトラー　虚像の独裁者,ﾋﾄﾗｰ,,,岩波新書　新赤版　１８９５,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1895,芝 健介 著,ｼﾊﾞ ｹﾝｽｹ,,289.3,ｼ,,岩波書店,2021,8 362 8p,18cm,1160,21039925,ヒトラーとは何者だったのか。生い立ちから、ホロコーストへと至る時代背景、死後の歴史修正主義や再生産される「ヒトラー現象」までを視野に入れながら、最新の史料を踏まえて「ヒトラー神話」を解き明かす。,ヒトラー アードルフ,図書費,白山商会,1148,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318965,80312,2021/10/04,スペイン史１０講,ｽﾍﾟｲﾝ ｼ ｼﾞｯ ｺｳ,,,岩波新書　新赤版　１８９６,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1896,立石 博高 著,ﾀﾃｲｼ ﾋﾛﾀｶ,,236,ﾀ,,岩波書店,2021,5 258p,18cm,940,21039927,ヨーロッパとアフリカ、地中海と大西洋という４つの世界が出会う場として、独特な歩みを刻してきたスペイン。芸術・文化・宗教や、多様な地域性に由来する複合的国家形成にも着目して、個性あふれるその通史を描く。,スペイン レキシ　スペイン 歴史,図書費,白山商会,931,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-004318972,80313,2021/10/04,知的文章術入門,ﾁﾃｷ ﾌﾞﾝｼｮｳ ｼﾞｭﾂ ﾆｭｳﾓﾝ,,,岩波新書　新赤版　１８９７,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1897,黒木 登志夫 著,ｸﾛｷ ﾄｼｵ,,816,ｸ,,岩波書店,2021,14 219p,18cm,860,21039928,求むは「簡潔・明解・論理的」。大学での講義をもとに、論文、報告書、レポートなど、事実と考えを正確に伝える文章術、プレゼン術を指南。デジタル社会ならではの視点や、日本語の事例、英語文例が満載。チェックリスト付き。,ブンショウ　文章,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
