ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
978-4-636919-37-0,49106,2016/06/02,「音大卒」の戦い方,ｵﾝﾀﾞｲ ｿﾂ ﾉ ﾀﾀｶｲｶﾀ,,,,,大内 孝夫／著 武蔵野音楽大学／協力,ｵｵｳﾁ ﾀｶｵ ﾑｻｼﾉｵﾝｶﾞｸﾀﾞｲｶﾞｸ,,377.9,ｵ,,ヤマハミュージックメディア,2016,205p,19cm,1600,15064396,音大を出たけれど思ったような人生になっていない－。そんな悩みを持つ音大卒業生に向けて、音大生の持つ潜在的な力や可能性を紹介すると共に、音大生・音大卒業生がどのように自立し、豊かな人生を送るかを解説する。,ガクセイ　シュウショク　学生　就職,図書費,,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-750343-84-6,49248,2016/11/16,台湾を知るための６０章,ﾀｲﾜﾝ ｵ ｼﾙ ﾀﾒﾉ ﾛｸｼﾞｯｼｮｳ,,,エリア・スタディーズ １４７,ｴﾘｱｽﾀﾃﾞｨｰｽﾞ 147,赤松 美和子／編著 若松 大祐／編著,ｱｶﾏﾂ ﾐﾜｺ ﾜｶﾏﾂ ﾀﾞｲｽｹ,,302.2,ﾀ,,明石書店,2016,375p,19cm,2000,16041377,中華民国と台湾との絡まる現状維持、五権分立の中華民国の主権と統治権、多文化主義先進地域における原住民の存在感、日本との関係…。台湾の政治と経済、社会、文化と芸術、対外関係などを論じる。,タイワン　台湾,図書費,ＴＲＣ,2000,図書室,,9784750343846,,,False,,,,False,,,,False,False,False,,
978-4-751112-32-8,49254,2016/11/16,「買いたい」を仕掛ける菓子・スイーツの開発法,ｶｲﾀｲ ｵ ｼｶｹﾙ ｶｼ ｽｲｰﾂ ﾉ ｶｲﾊﾂﾎｳ,,,,,山本 候充／著,ﾔﾏﾓﾄ ﾄｷﾐﾂ,,588.3,ヤ,,旭屋出版,2016,207p,21cm,1800,16047215,味の追究だけでは、売れる菓子・スイーツは開発できない。最新のマーケティングの視点、消費者心理や購買動機の分析などをふまえ、売れる菓子・スイーツの開発法を徹底解説。各項目の末尾に要点をまとめて示す。,カシ　セイヒンケイカク　菓子　製品計画,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-751527-52-8,49045,2016/06/02,ハーレムの闘う本屋 ルイス・ミショーの生涯,ﾊｰﾚﾑ ﾉ ﾀﾀｶｳ ﾎﾝﾔ ﾙｲｽ ﾐｼｮｰ ﾉ ｼｮｳｶﾞｲ,,,,,ヴォーンダ・ミショー・ネルソン／著 Ｒ．グレゴリー・クリスティ／イラスト 原田 勝／訳,ﾈﾙｿﾝ ﾎﾞﾝﾀﾞ･ﾐｼｮｰ ｸﾘｽﾃｨｰ R.ｸﾞﾚｺﾞﾘｰ ﾊﾗﾀﾞ ﾏｻﾙ ｳﾞｫｰﾝﾀﾞﾐｼｮｰﾈﾙｿﾝ Rｸﾞﾚｺﾞﾘｰｸﾘｽﾃｨ,,933.7,ﾈ,,あすなろ書房,2015,179p,26cm,1800,15010092,１９３９年、ニューヨーク７番街に風変わりな書店が誕生した。黒人が書いた、黒人についての本だけを売る店。権力や差別、偏見に屈せず、全米ナンバーワンの黒人専門書店をつくりあげたルイス・ミショーの生涯を紹介する。,ミショー ルイス・ヘンリー　ミショー ルイスヘンリー ショウセツ　ミショー ルイス・ヘンリー 小説,図書費,,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-751527-67-2,49133,2016/08/31,オリバー・ストーンの告発　語られなかったアメリカ史 ヤングリーダーズエディション １ 世界の武器商人アメリカ誕生,ｵﾘﾊﾞｰｽﾄｰﾝ ﾉ ｺｸﾊﾂｶﾀﾗﾚﾅｶｯﾀ ｱﾒﾘｶｼ ﾔﾝｸﾞﾘｰﾀﾞｰｽﾞｴﾃﾞｨｼｮﾝ ｾｶｲ ﾉ ﾌﾞｷｼｮｳﾆﾝ ｱﾒﾘｶ ﾀﾝｼﾞｮｳ,,,,,オリバー・ストーン／著 ピーター・カズニック／著 Ｓ．Ｃ．バートレッティ／編著 鳥見 真生／訳,ｽﾄｰﾝ ｵﾘﾊﾞｰ ｶｽﾞﾆｯｸ ﾋﾟｰﾀｰ J. ﾊﾞｰﾄﾚｯﾃｨ ｽｰｻﾞﾝ･ｷｬﾝﾍﾞﾙ ﾄﾘﾐ ﾏｻｵ ｵﾘﾊﾞｰｽﾄｰﾝ ﾋﾟｰﾀｰｶｽﾞﾆｯｸ SCﾊﾞｰﾄﾚｯﾃｨ,,253.0,ｽ,1,あすなろ書房,2015,226p,22cm,1500,16023345,民主主義の守護者はどこで道を誤ったのか？　「オリバー・ストーンが語るもうひとつのアメリカ史」をティーンエイジャー向けにわかりやすく改訂。１は、南北戦争から第二次世界大戦前夜までを取り上げ、その暗部を探る。,アメリカガッシュウコク レキシ ニジッセイキ　アメリカ合衆国 歴史 ２０世紀,,,,,,,,,False,,,,False,,,,False,False,False,,
978-4-751527-68-9,49134,2016/08/31,オリバー・ストーンの告発　語られなかったアメリカ史 ヤングリーダーズエディション ２ なぜ原爆は投下されたのか？,ｵﾘﾊﾞｰｽﾄｰﾝ ﾉ ｺｸﾊﾂ ｶﾀﾗﾚﾅｶｯﾀ ｱﾒﾘｶｼ ﾔﾝｸﾞﾘｰﾀﾞｰｽﾞｴﾃﾞｨｼｮﾝ ﾅｾﾞ ｹﾞﾝﾊﾞｸ ﾜ ﾄｳｶ ｻﾚﾀﾉｶ,,,,,オリバー・ストーン／著 ピーター・カズニック／著 Ｓ．Ｃ．バートレッティ／編著 鳥見 真生／訳,ｽﾄｰﾝ ｵﾘﾊﾞｰ ｶｽﾞﾆｯｸ ﾋﾟｰﾀｰ J. ﾊﾞｰﾄﾚｯﾃｨ ｽｰｻﾞﾝ･ｷｬﾝﾍﾞﾙ ﾄﾘﾐ ﾏｻｵ ｵﾘﾊﾞｰｽﾄｰﾝ ﾋﾟｰﾀｰｶｽﾞﾆｯｸ SCﾊﾞｰﾄﾚｯﾃｨ,,253.0,ｽ,2,あすなろ書房,2016,213p,22cm,1500,16023349,民主主義の守護者はどこで道を誤ったのか？　「オリバー・ストーンが語るもうひとつのアメリカ史」をティーンエイジャー向けにわかりやすく改訂。２は、第二次世界大戦勃発から原爆投下までを取り上げ、その暗部を探る。,アメリカガッシュウコク レキシ ニジッセイキ　セカイタイセン（ダイニジ）　ゲンシバクダン　アメリカ合衆国 歴史 ２０世紀　世界大戦（第二次）　原子爆弾,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-756242-74-7,49125,2016/06/30,深海世界 第２版,ｼﾝｶｲｾｶｲ,,,,,,,,481.7,ｼ,,パイインターナショナル,2012,1冊(ﾍﾟｰｼﾞ付なし),20×20cm,1400,13143769,ミミのあるタコ、赤く光るクラゲ、世界一の視力を持つウミホタル…。深海の海洋調査等で撮影、または捕獲された、美しく幻想的な深海生物の姿を写真で紹介する。約１１０カットを収録。,シンカイセイブツ シャシンシュウ　深海生物 写真集,図書費,ＴＲＣ,1400,図書室,,,欧文タイトル：Ｄｅｐｔｈ　ｏｆ　Ｂｅａｕｔｙ：Ｌｉｆｅ　ｂｅｎｅａｔｈ　ｔｈｅ　ｓｅａ,,False,,,,False,,,,False,False,False,,
978-4-756244-03-1,49389,2016/12/08,世界の美しいきのこ,ｾｶｲ ﾉ ｳﾂｸｼｲ ｷﾉｺ,,,,,保坂 健太郎／監修,ﾎｻｶ ｹﾝﾀﾛｳ,,474.8,ｾ,,パイインターナショナル,2013,191p,15×15cm,1800,13046498,きのこの形の不思議さ、色の美しさ、不気味さなどがよくわかる写真集。ベニテングタケ、タマゴタケ、イヌセンボンタケ、オオウスムラサキフウセンタケ、アミガサタケなど、世界中で撮影されたきのこの写真を掲載する。,キノコ シャシンシュウ　きのこ 写真集,図書費,ＴＲＣ,1800,図書室,,,欧文タイトル：Ｂｅａｕｔｉｆｕｌ　Ｍｕｓｈｒｏｏｍｓ,,False,,,,False,,,,False,False,False,,
978-4-756245-30-4,49126,2016/06/30,絶景山,ｾﾞｯｹｲｻﾝ,,,,,,,,748,ｾﾞ,,パイインターナショナル,2014,107p,20×20cm,1500,14027019,アルプスのとんがり帽子、マッターホルン。宇宙に一番近い山、エベレスト。ヒマラヤの「人喰い山」、ナンガ・パルバット…。世界各地の名山・奇山を美しい写真で紹介する。,サンガク シャシンシュウ　山岳 写真集,図書費,ＴＲＣ,1500,図書室,,,欧文タイトル：ＷＯＲＬＤ Ｓ　ＢＥＡＵＴＩＦＵＬ　ＭＯＵＮＴＡＩＮＳ,,False,,,,False,,,1,False,False,False,,
978-4-756247-99-5,49352,2016/11/17,感動と価値を売る、ストーリーのあるブランドのつくり方,ｶﾝﾄﾞｳ ﾄ ｶﾁ ｵ ｳﾙ ｽﾄｰﾘｰ ﾉ ｱﾙ ﾌﾞﾗﾝﾄﾞ ﾉ ﾂｸﾘｶﾀ,,,,,ＰＩＥ　ＢＯＯＫＳ／編著,ﾊﾟｲｲﾝﾀｰﾅｼｮﾅﾙ ﾋﾟｴﾌﾞｯｸｽ,,674.3,カ,,パイインターナショナル,2016,141p,26cm,2400,16046456,企業のこだわりや志、ブランド開発に秘められた物語などを使って、消費者に感動と新しい価値を伝えることに成功しているブランディングを紹介する。,ショウギョウビジュツ　ブランディング　商業美術　,図書費,ＴＲＣ,2400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-757103-63-4,49049,2016/06/02,新聞の正しい読み方 情報のプロはこう読んでいる！,ｼﾝﾌﾞﾝ ﾉ ﾀﾀﾞｼｲ ﾖﾐｶﾀ ｼﾞｮｳﾎｳ ﾉ ﾌﾟﾛ ﾜ ｺｳ ﾖﾝﾃﾞｲﾙ,,,,,松林 薫／著,ﾏﾂﾊﾞﾔｼ ｶｵﾙ,,070.4,ﾏ,,ＮＴＴ出版,2016,237p,19cm,1600,16012982,新聞を読む際に必要な基礎知識、長年の読者も知らない「新聞の文法」、記者の「情報を立体的に読み解く技」を紹介する。『日経新聞』の読み方と営業・就活への応用も伝授。本文の一部をＳＮＳでシェアできるＱＲコード付き。,シンブン　ジョウホウリヨウホウ　新聞　情報利用法,図書費,,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-761271-76-3,49274,2016/11/17,自分を操る超集中力,ｼﾞﾌﾞﾝ ｵ ｱﾔﾂﾙ ﾁｮｳ ｼｭｳﾁｭｳﾘｮｸ,,,,,ＤａｉＧｏ／著,ﾀﾞｲｺﾞ,,159,ﾀﾞ,,かんき出版,2016,253p,19cm,1400,16028170,あなたの集中力はトレーニングによって、さらに強化することができる。的を絞って集中する術を身につけ、集中力をコントロールできるようになった著者が、自身の実体験を踏まえつつ、集中力を科学的に高める方法を紹介する。,ジンセイクン　ノウリツ　人生訓　能率,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-766002-01-0,49165,2016/09/02,花森さん、しずこさん、そして暮しの手帖編集部,ﾊﾅﾓﾘｻﾝ ｼｽﾞｺｻﾝ ｿｼﾃ ｸﾗｼ ﾉ ﾃﾁｮｳ ﾍﾝｼｭｳﾌﾞ,,,,,小榑 雅章／著,ｺｸﾞﾚ ﾏｻｱｷ,,023.0,ｺ,,暮しの手帖社,2016,399p,19cm,1850,16030241,『暮しの手帖』天才編集者の花森安治と、猪突猛進な社長・大橋鎮子と、雑誌作りに明け暮れた日々－。連続テレビ小説「とと姉ちゃん」のモチーフ２人との思い出を、花森の愛弟子がはじめて綴った涙と笑いのうちあけ記。,ハナモリ ヤスジ　オオハシ シズコ　花森安治　大橋鎮子　クラシノテチョウシャ　暮しの手帖社,図書費,ＴＲＣ,1850,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-767815-99-2,49046,2016/06/02,世界の美しい透明な生き物,ｾｶｲ ﾉ ｳﾂｸｼｲ ﾄｳﾒｲ ﾅ ｲｷﾓﾉ,,,,,武田　正倫・西田　賢司,ﾀｹﾀﾞ ﾏｻﾂﾈ･ ﾆｼﾀﾞ ｹﾝｼﾞ,,748,ｾ,,エクスナレッジ,2013,218p,26cm,2800,13033789,森の中にひっそりとたたずむ透き通ったキノコ、深い霧におおわれた熱帯の森にすむガラスのカエル、１７６歳の透明なザリガニ、深海で踊る光のクラゲ…。世界中から集めた透明な生き物の生態写真２２９点を収録。,セイブツ シャシンシュウ　生物 写真集,図書費,,2800,図書室,,,欧文タイトル：ＴＲＡＮＳＰＡＲＥＮＴ　ＣＲＥＡＴＵＲＥ,,False,,,,False,,,,False,False,False,,
978-4-768304-37-2,49276,2016/11/17,マーカーは楽しい プロに聞く実践テクニック,ﾏｰｶｰ ﾜ ﾀﾉｼｲ ﾌﾟﾛ ﾆ ｷｸ ｼﾞｯｾﾝ ﾃｸﾆｯｸ,,,玄光社ＭＯＯＫ,ｹﾞﾝｺｳｼｬ ﾑｯｸ,くらもち ふさこ／ほか著,ｸﾗﾓﾁ ﾌｻｺ,,726.5,ﾏ,,玄光社,2013,125p,24cm,1800,13023581,くらもちふさこ、杉浦さやか、おおたうになど８人のプロによるマーカーを使ったイラストレーションのメイキングとともに、マーカーが持つ豊かな表現力や可能性をさぐる。プロが教える使いこなしノウハウも収録。,サシエ ギホウ　さし絵 技法,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-768307-21-2,49167,2016/09/06,プロから学ぶシャッター表現マニュアル スローからハイスピードまで完全使いこなしガイド 被写体別にシャッターテクニックを解説,ﾌﾟﾛ ｶﾗ ﾏﾅﾌﾞ ｼｬｯﾀｰ ﾋｮｳｹﾞﾝ ﾏﾆｭｱﾙ ｽﾛｰ ｶﾗ ﾊｲｽﾋﾟｰﾄﾞ ﾏﾃﾞ ｶﾝｾﾞﾝ ﾂｶｲｺﾅｼ ｶﾞｲﾄﾞ ﾋｼｬﾀｲ ﾍﾞﾂ ﾆ ｼｬｯﾀｰ ﾃｸﾆｯｸ ｵ ｶｲｾﾂ,,,玄光社ＭＯＯＫ,ｹﾞﾝｺｳｼｬﾑｯｸ,,,,743,ﾌﾟ,,玄光社,2016,143p,29cm,1800,16023498,シャッタースピードを変化させることで、写真表現の幅は驚くほど広がる。自然風景、都市風景、スポーツなど、さまざまなジャンルの１４人の写真家が、シャッタースピードを駆使した表現テクニックを、作品とともに紹介する。,シャシン サツエイ　写真 撮影,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-772612-68-5,49076,2016/06/02,９９０円のジーンズがつくられるのはなぜ？ ファストファッションの工場で起こっていること,ｷｭｳﾋｬｸｷｭｳｼﾞｭｳｴﾝ ﾉ ｼﾞｰﾝｽﾞ ｶﾞ ﾂｸﾗﾚﾙ ﾉﾜ ﾅｾﾞ ﾌｧｽﾄﾌｧｯｼｮﾝ ﾉ ｺｳｼﾞｮｳ ﾃﾞ ｵｺｯﾃｲﾙｺﾄ,,,,,長田 華子／著,ﾅｶﾞﾀ ﾊﾅｺ,,589.2,ﾅ,,合同出版,2016,157p,21cm,1400,16001232,中国に次ぐ世界第２位の衣料品輸出国、バングラデシュ。だがその労働環境は劣悪なまま。縫製産業で働く女性たちの経済状況、彼女たちを取り巻く社会や家庭内のさまざまな問題を調査し、グローバル化した世界の現実を考える。,アパレルサンギョウ　バングラデシュ コウギョウ　ジョセイロウドウ　アパレル産業　バングラデシュ 工業　女性労働,図書費,,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-774180-52-6,49163,2016/09/02,ｉＣｌｏｕｄスマートガイド,ｱｲｸﾗｳﾄﾞ ｽﾏｰﾄ ｶﾞｲﾄﾞ,,,ゼロからはじめる,ｾﾞﾛｶﾗﾊｼﾞﾒﾙ,リンクアップ／著,ﾘﾝｸｱｯﾌﾟ,,547.4,ｱ,,技術評論社,2016,191p,19cm,1280,16021597,ｉＰｈｏｎｅやｉＰａｄ、そしてパソコンがもっと便利に活用できる、アップルが提供するクラウドサービス・ｉＣｌｏｕｄの使いこなし方を紹介。ｉＰｈｏｎｅ／ｉＰａｄ／Ｍａｃ／Ｗｉｎｄｏｗｓ対応。,クラウドコンピューティング　,図書費,ＴＲＣ,1280,図書室,,,ｉＰｈｏｎｅ　ｉＰａｄ　Ｍａｃ　Ｗｉｎｄｏｗｓ対応,,False,,,,False,,,,False,False,False,,
978-4-774183-64-0,49275,2016/11/17,ｉＰｈｏｎｅアプリ完全（コンプリート）大事典 ２０１７年版,ｱｲﾌｫｰﾝ ｱﾌﾟﾘ ｺﾝﾌﾟﾘｰﾄ ﾀﾞｲｼﾞﾃﾝ ｱｲﾌｫｰﾝ ｱﾌﾟﾘ ｶﾝｾﾞﾝ ﾀﾞｲｼﾞﾃﾝ,,,今すぐ使えるかんたんＰＬＵＳ＋,ｲﾏ ｽｸﾞ ﾂｶｴﾙ ｶﾝﾀﾝ ﾌﾟﾗｽ ﾌﾟﾗｽ,田中 拓也／著 永田 一八／著,ﾀﾅｶ ﾀｸﾔ ﾅｶﾞﾀ ｶｽﾞﾔ,,694.6,ア,17,技術評論社,2016,335p,19cm,1380,16045511,定番アプリから、カメラ／写真、ＳＮＳ／メール／電話、ニュース／情報収集、ビジネス、ゲーム／ホビーまで、１０００本以上の厳選ｉＰｈｏｎｅアプリを紹介する。ｉＰａｄ／ｉＰｏｄ　ｔｏｕｃｈ対応。,スマートフォン　ソフトウェア　スマートフォン　ソフトウェア,図書費,ＴＲＣ,1380,図書室,,,ｉＰａｄ／ｉＰｏｄ　ｔｏｕｃｈ対応,,False,,,,False,,,,False,False,False,,
978-4-777816-25-5,49202,2016/09/01,音に出会った日,ｵﾄ ﾆ ﾃﾞｱｯﾀ ﾋ,,,,,ジョー・ミルン／著 加藤 洋子／訳,ﾐﾙﾝ ｼﾞｮｰ ｶﾄｳ ﾖｳｺ ｼﾞｮｰﾐﾙﾝ,,936,ﾐ,,辰巳出版,2016,272p,20cm,1800,16023276,生後１６か月で全聾と診断され、心ない差別やいじめ、数え切れない程の苦難に立ち向かいながら大人の女性へと成長した著者は、難病で視界も失い始める。そしてついに、人工内耳の手術を受け、初めて「音」に出会う…。,チョウカクショウガイ トウビョウキ　ナンビョウ トウビョウキ　聴覚障害 闘病記　難病 闘病記,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-777935-73-4,48676,2016/10/24,トリコガイド沖縄 ２０１６最新版,ﾄﾘｺ ｶﾞｲﾄﾞ ｵｷﾅﾜ 2016 ｻｲｼﾝﾊﾞﾝ,旅が10倍楽しくなる、感動のカケラを集めました。,ﾀﾋﾞ ｶﾞ 10ﾊﾞｲ ﾀﾉｼｸﾅﾙ ｶﾝﾄﾞｳ ﾉ ｶｹﾗ ｵ ｱﾂﾒﾏｼﾀ,エイムック,ｴｲﾑｯｸ,枻出版社,ｴｲ ｼｭｯﾊﾟﾝｼｬ,,291.9,ﾄ,,枻出版社,2015,143p,26cm,1000,,記憶に残る旅をしたい人のための、究極のガイドブック。大人のための極上リゾートを紹介するほか、沖縄グルメ全力ガイド、沖縄エリアNAVIなどを収録する。取り外せるMAP付き。データ:2015年4月現在。,沖縄県-紀行・案内記 ,寄付,ＴＳＵＴＡＹＡ多治見インター店,,図書室,,付:沖縄トリコMAP(18p)　,寄贈,,False,,,,False,,,,False,False,True,,
978-4-777939-56-5,49139,2016/08/31,かっこいい写真スタートＢＯＯＫ プロが実践しているテクニック満載！,ｶｯｺｲｲ ｼｬｼﾝ ｽﾀｰﾄ ﾌﾞｯｸ ﾌﾟﾛ ｶﾞ ｼﾞｯｾﾝ ｼﾃｲﾙ ﾃｸﾆｯｸ ﾏﾝｻｲ,,,エイムック ３３４２ ＳＴＡＲＴ　ＢＯＯＫ,ｴｲﾑｯｸ 3342 ｽﾀｰﾄﾌﾞｯｸ,,,,743,ｶ,,〓出版社,2016,128p,26cm,1200,16016934,構図で表現するテクニック、露出／ボケ／ブレ／アレで表現するテクニック…。かっこいい写真を撮るためにプロが実践している４つの法則を紹介します。「カメラの用語集」「構図のパターン」も掲載。,シャシン サツエイ　写真 撮影,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-777939-73-2,49138,2016/09/02,家事上手になれる本 調理の基本から手土産のマナーまで 暮らしのコツがよくわかる！,ｶｼﾞ ｼﾞｮｳｽﾞ ﾆ ﾅﾚﾙ ﾎﾝ ﾁｮｳﾘ ﾉ ｷﾎﾝ ｶﾗ ﾃﾐﾔｹﾞ ﾉ ﾏﾅｰ ﾏﾃﾞ ｸﾗｼ ﾉ ｺﾂ ｶﾞ ﾖｸ ﾜｶﾙ,,,エイムック ３３５９,ｴｲﾑｯｸ 3359,,,,590,ｶ,,〓出版社,2016,176p,24cm,1400,16017887,乾物ってどうやって戻すの？　エアコンの掃除の仕方がわからない！　毎日の生活で、意外とよくある「どうしよう！？」を丁寧に、わかりやすく解説します。,カセイ　家政,図書費,ＴＲＣ,1400,図書室,,,暮らし上手特別編集,,False,,,,False,,,,False,False,False,,
